date,close,ma10,ma30,ma60,bull_alignment,bear_alignment_supplement,signal_score,signal_text,effective_date
2010-11-02,3757.11,3690.4629999999997,3442.974333333333,3303.6963333333333,True,False,1,看多：10/30/60日均线多头排列,2010-11-03
2010-11-03,3708.68,3698.103,3458.4946666666665,3313.9318333333335,True,False,1,看多：10/30/60日均线多头排列,2010-11-04
2010-11-04,3781.49,3714.0549999999994,3475.1133333333332,3324.4911666666667,True,False,1,看多：10/30/60日均线多头排列,2010-11-05
2010-11-05,3829.6,3733.6649999999995,3493.1646666666666,3336.7725,True,False,1,看多：10/30/60日均线多头排列,2010-11-08
2010-11-08,3874.41,3747.2580000000003,3514.5699999999997,3349.489,True,False,1,看多：10/30/60日均线多头排列,2010-11-09
2010-11-09,3861.57,3759.868,3537.7813333333334,3362.2705,True,False,1,看多：10/30/60日均线多头排列,2010-11-10
2010-11-10,3844.8,3776.764,3560.384666666667,3373.8684999999996,True,False,1,看多：10/30/60日均线多头排列,2010-11-11
2010-11-11,3845.11,3794.0960000000005,3583.625,3385.0148333333336,True,False,1,看多：10/30/60日均线多头排列,2010-11-12
2010-11-12,3607.87,3788.067,3598.7933333333335,3393.8790000000004,True,False,1,看多：10/30/60日均线多头排列,2010-11-15
2010-11-15,3653.56,3776.4199999999996,3613.412333333333,3403.1073333333334,True,False,1,看多：10/30/60日均线多头排列,2010-11-16
2010-11-16,3501.58,3750.8669999999997,3623.7316666666666,3410.4325,True,False,1,看多：10/30/60日均线多头排列,2010-11-17
2010-11-17,3408.78,3720.8769999999995,3631.525,3415.430333333333,True,False,1,看多：10/30/60日均线多头排列,2010-11-18
2010-11-18,3458.6,3688.5880000000006,3638.911,3420.052666666667,True,False,1,看多：10/30/60日均线多头排列,2010-11-19
2010-11-19,3511.43,3656.7710000000006,3644.4756666666663,3425.1766666666663,True,False,1,看多：10/30/60日均线多头排列,2010-11-22
2010-11-22,3519.01,3621.2309999999998,3647.7900000000004,3430.494833333333,False,False,0,未触发多头排列,2010-11-23
2010-11-23,3450.5,3580.124,3647.6493333333337,3434.4165,False,False,0,未触发多头排列,2010-11-24
2010-11-24,3533.57,3549.001,3648.885,3440.784833333333,False,False,0,未触发多头排列,2010-11-25
2010-11-25,3580.99,3522.589,3652.5173333333337,3447.851666666667,False,False,0,未触发多头排列,2010-11-26
2010-11-26,3551.93,3516.995,3652.3373333333334,3454.061833333333,False,False,0,未触发多头排列,2010-11-29
2010-11-29,3552.04,3506.843,3653.0823333333333,3461.4718333333335,False,False,0,未触发多头排列,2010-11-30
2010-11-30,3483.43,3505.028,3648.786,3467.546,False,False,0,未触发多头排列,2010-12-01
2010-12-01,3483.78,3512.528,3643.8360000000002,3473.411333333333,False,False,0,未触发多头排列,2010-12-02
2010-12-02,3503.16,3516.9839999999995,3639.875666666667,3478.461333333333,False,False,0,未触发多头排列,2010-12-03
2010-12-03,3498.47,3515.6879999999996,3635.374666666667,3483.476666666667,False,False,0,未触发多头排列,2010-12-06
2010-12-06,3488.63,3512.65,3627.046333333333,3488.7705,False,False,0,未触发多头排列,2010-12-07
2010-12-07,3529.39,3520.5389999999998,3620.1770000000006,3493.9438333333333,False,False,0,未触发多头排列,2010-12-08
2010-12-08,3503.77,3517.5589999999997,3614.441333333333,3498.5875,False,False,0,未触发多头排列,2010-12-09
2010-12-09,3445.0,3503.96,3606.8816666666667,3501.5528333333336,False,False,0,未触发多头排列,2010-12-10
2010-12-10,3490.01,3497.768,3600.9433333333336,3505.0728333333336,False,False,0,未触发多头排列,2010-12-13
2010-12-13,3595.97,3502.161,3595.1413333333335,3510.259833333334,False,False,0,未触发多头排列,2010-12-14
2010-12-14,3614.98,3515.316,3590.4036666666666,3516.689,False,False,0,未触发多头排列,2010-12-15
2010-12-15,3594.92,3526.4300000000003,3586.6116666666667,3522.5531666666666,False,False,0,未触发多头排列,2010-12-16
2010-12-16,3578.67,3533.9809999999998,3579.851,3527.4821666666667,False,False,0,未触发多头排列,2010-12-17
2010-12-17,3576.82,3541.816,3571.425,3532.2948333333334,False,False,0,未触发多头排列,2010-12-20
2010-12-20,3526.84,3545.637,3559.839333333334,3537.2046666666665,False,False,0,未触发多头排列,2010-12-21
2010-12-21,3594.93,3552.1910000000003,3550.951333333333,3544.366333333333,True,False,1,看多：10/30/60日均线多头排列,2010-12-22
2010-12-22,3558.48,3557.6620000000003,3541.4073333333336,3550.896,False,False,0,未触发多头排列,2010-12-23
2010-12-23,3517.11,3564.8730000000005,3530.474,3557.0495,False,False,0,未触发多头排列,2010-12-24
2010-12-24,3481.8,3564.0519999999997,3526.2716666666665,3562.5325000000003,False,False,0,未触发多头排列,2010-12-27
2010-12-27,3404.24,3544.879,3517.9610000000002,3565.6866666666665,False,False,0,未触发多头排列,2010-12-28
2010-12-28,3337.77,3517.1580000000004,3512.500666666667,3568.1161666666667,False,False,0,未触发多头排列,2010-12-29
2010-12-29,3366.8,3494.346,3511.1013333333335,3571.313166666667,False,True,0,未触发多头排列,2010-12-30
2010-12-30,3371.63,3473.642,3508.202333333333,3573.5566666666664,False,True,0,未触发多头排列,2010-12-31
2010-12-31,3443.58,3460.318,3505.940666666667,3575.2081666666663,False,True,0,未触发多头排列,2011-01-04
2011-01-04,3507.01,3458.335,3505.5406666666668,3576.6653333333334,False,True,0,未触发多头排列,2011-01-05
2011-01-05,3499.01,3448.743,3507.1576666666665,3577.4035000000003,False,True,0,未触发多头排列,2011-01-06
2011-01-06,3480.96,3440.9910000000004,3505.404,3577.1445000000003,False,True,0,未触发多头排列,2011-01-07
2011-01-07,3481.63,3437.443,3502.0919999999996,3577.3046666666664,False,True,0,未触发多头排列,2011-01-10
2011-01-10,3407.42,3430.005,3497.275,3574.8061666666667,False,True,0,未触发多头排列,2011-01-11
2011-01-11,3416.0,3431.1810000000005,3492.740333333333,3572.911333333333,False,True,0,未触发多头排列,2011-01-12
2011-01-12,3435.41,3440.9450000000006,3491.139666666667,3569.962833333333,False,True,0,未触发多头排列,2011-01-13
2011-01-13,3433.27,3447.5919999999996,3489.456,3566.646,False,True,0,未触发多头排列,2011-01-14
2011-01-14,3374.08,3447.8370000000004,3485.1533333333336,3562.5144999999998,False,True,0,未触发多头排列,2011-01-17
2011-01-17,3241.32,3427.611,3476.5816666666665,3555.9781666666668,False,True,0,未触发多头排列,2011-01-18
2011-01-18,3247.19,3401.629,3468.5336666666667,3547.79,False,True,0,未触发多头排列,2011-01-19
2011-01-19,3321.74,3383.9019999999996,3461.612,3540.8945,False,True,0,未触发多头排列,2011-01-20
2011-01-20,3209.49,3356.755,3451.802666666667,3533.122,False,True,0,未触发多头排列,2011-01-21
2011-01-21,3246.06,3333.1979999999994,3445.171333333333,3526.0265,False,True,0,未触发多头排列,2011-01-24
2011-01-24,3202.25,3312.6809999999996,3435.579333333333,3518.2613333333334,False,True,0,未触发多头排列,2011-01-25
2011-01-25,3179.06,3288.987,3421.682333333333,3508.4118333333336,False,True,0,未触发多头排列,2011-01-26
2011-01-26,3226.66,3268.112,3408.7383333333332,3499.5709999999995,False,True,0,未触发多头排列,2011-01-27
2011-01-27,3279.94,3252.779,3398.239,3492.425333333333,False,True,0,未触发多头排列,2011-01-28
2011-01-28,3296.75,3245.046,3388.8416666666667,3484.3463333333334,False,True,0,未触发多头排列,2011-01-31
2011-01-31,3340.51,3254.9649999999997,3380.9646666666667,3476.1948333333335,False,True,0,未触发多头排列,2011-02-01
2011-02-01,3344.85,3264.731,3374.898333333333,3467.3688333333334,False,True,0,未触发多头排列,2011-02-09
2011-02-09,3311.74,3263.7309999999998,3365.458666666667,3458.205,False,True,0,未触发多头排列,2011-02-10
2011-02-10,3385.95,3281.3769999999995,3359.7076666666667,3450.5575000000003,False,True,0,未触发多头排列,2011-02-11
2011-02-11,3409.4,3297.7110000000002,3356.117333333333,3443.2956666666664,False,True,0,未触发多头排列,2011-02-14
2011-02-14,3504.42,3327.928,3356.871333333334,3441.5714999999996,False,True,0,未触发多头排列,2011-02-15
2011-02-15,3502.7,3360.292,3360.1533333333336,3439.0571666666665,False,False,0,未触发多头排列,2011-02-16
2011-02-16,3543.14,3391.94,3366.9990000000003,3439.7498333333338,False,False,0,未触发多头排列,2011-02-17
2011-02-17,3547.61,3418.707,3373.026,3442.063666666667,False,False,0,未触发多头排列,2011-02-18
2011-02-18,3511.59,3440.191,3377.6913333333337,3442.9468333333334,False,False,0,未触发多头排列,2011-02-21
2011-02-21,3567.71,3462.911,3381.8289999999997,3443.884833333334,False,False,0,未触发多头排列,2011-02-22
2011-02-22,3466.82,3475.108,3380.489333333333,3443.015,False,False,0,未触发多头排列,2011-02-23
2011-02-23,3488.85,3492.8190000000004,3380.150666666667,3443.6541666666667,False,False,0,未触发多头排列,2011-02-24
2011-02-24,3511.03,3505.3269999999998,3381.153,3443.2785,False,False,0,未触发多头排列,2011-02-25
2011-02-25,3517.36,3516.1229999999996,3382.344,3442.2180000000003,False,False,0,未触发多头排列,2011-02-28
2011-02-28,3562.81,3521.9620000000004,3387.523666666667,3442.3993333333337,False,False,0,未触发多头排列,2011-03-01
2011-03-01,3580.26,3529.718,3392.9990000000003,3442.8696666666665,False,False,0,未触发多头排列,2011-03-02
2011-03-02,3568.37,3532.2410000000004,3397.431,3444.2853333333337,False,False,0,未触发多头排列,2011-03-03
2011-03-03,3532.24,3530.704,3400.73,3445.0930000000003,False,False,0,未触发多头排列,2011-03-04
2011-03-04,3582.6,3537.8050000000003,3407.6806666666666,3446.4170000000004,False,False,0,未触发多头排列,2011-03-07
2011-03-07,3647.2,3545.754,3421.21,3448.8958333333335,False,False,0,未触发多头排列,2011-03-08
2011-03-08,3654.75,3564.547,3434.7953333333335,3451.6645,False,False,0,未触发多头排列,2011-03-09
2011-03-09,3658.82,3581.5440000000003,3446.031333333333,3453.8216666666663,False,False,0,未触发多头排列,2011-03-10
2011-03-10,3604.59,3590.9,3459.2013333333334,3455.502,True,False,1,看多：10/30/60日均线多头排列,2011-03-11
2011-03-11,3577.49,3596.9129999999996,3470.2490000000003,3457.7101666666663,True,False,1,看多：10/30/60日均线多头排列,2011-03-14
2011-03-14,3599.45,3600.577,3483.4890000000005,3459.5341666666664,True,False,1,看多：10/30/60日均线多头排列,2011-03-15
2011-03-15,3541.02,3596.653,3495.554333333333,3458.618333333333,True,False,1,看多：10/30/60日均线多头排列,2011-03-16
2011-03-16,3589.38,3598.754,3507.645,3458.1916666666666,True,False,1,看多：10/30/60日均线多头排列,2011-03-17
2011-03-17,3530.38,3598.568,3515.9930000000004,3457.116,True,False,1,看多：10/30/60日均线多头排列,2011-03-18
2011-03-18,3549.61,3595.2690000000002,3524.421666666667,3456.631666666667,True,False,1,看多：10/30/60日均线多头排列,2011-03-21
2011-03-21,3535.03,3584.0519999999997,3530.9056666666665,3455.935166666667,True,False,1,看多：10/30/60日均线多头排列,2011-03-22
2011-03-22,3547.71,3573.3479999999995,3537.6676666666667,3456.2830000000004,True,False,1,看多：10/30/60日均线多头排列,2011-03-23
2011-03-23,3594.52,3566.918,3547.0936666666666,3456.276166666667,True,False,1,看多：10/30/60日均线多头排列,2011-03-24
2011-03-24,3586.25,3565.084,3553.7703333333334,3456.739,True,False,1,看多：10/30/60日均线多头排列,2011-03-25
2011-03-25,3629.01,3570.236,3561.0906666666665,3458.604,True,False,1,看多：10/30/60日均线多头排列,2011-03-28
2011-03-28,3623.46,3572.637,3565.0586666666663,3460.9649999999997,True,False,1,看多：10/30/60日均线多头排列,2011-03-29
2011-03-29,3580.62,3576.597,3567.656,3463.904666666667,True,False,1,看多：10/30/60日均线多头排列,2011-03-30
2011-03-30,3570.31,3574.69,3568.5616666666665,3467.780333333333,True,False,1,看多：10/30/60日均线多头排列,2011-03-31
2011-03-31,3531.88,3574.84,3568.037333333333,3470.5316666666668,True,False,1,看多：10/30/60日均线多头排列,2011-04-01
2011-04-01,3583.79,3578.2580000000003,3570.4440000000004,3474.067666666667,True,False,1,看多：10/30/60日均线多头排列,2011-04-06
2011-04-06,3613.23,3586.078,3571.9613333333336,3476.895166666667,True,False,1,看多：10/30/60日均线多头排列,2011-04-07
2011-04-07,3629.97,3594.304,3577.3996666666667,3478.9445,True,False,1,看多：10/30/60日均线多头排列,2011-04-08
2011-04-08,3664.34,3601.286,3583.249333333333,3481.7,True,False,1,看多：10/30/60日均线多头排列,2011-04-11
2011-04-11,3640.48,3606.709,3587.5643333333333,3484.3586666666665,True,False,1,看多：10/30/60日均线多头排列,2011-04-12
2011-04-12,3636.51,3607.4590000000003,3591.536,3486.94,True,False,1,看多：10/30/60日均线多头排列,2011-04-13
2011-04-13,3682.44,3613.357,3595.5236666666665,3491.523666666667,True,False,1,看多：10/30/60日均线多头排列,2011-04-14
2011-04-14,3664.9,3621.785,3598.3450000000003,3495.672,True,False,1,看多：10/30/60日均线多头排列,2011-04-15
2011-04-15,3671.4,3631.8940000000002,3601.779333333333,3499.6051666666667,True,False,1,看多：10/30/60日均线多头排列,2011-04-18
2011-04-18,3674.9,3646.196,3606.534666666667,3503.6323333333335,True,False,1,看多：10/30/60日均线多头排列,2011-04-19
2011-04-19,3611.96,3649.013,3607.5133333333333,3507.597,True,False,1,看多：10/30/60日均线多头排列,2011-04-20
2011-04-20,3618.76,3649.5660000000003,3606.5653333333335,3513.887666666667,True,False,1,看多：10/30/60日均线多头排列,2011-04-21
2011-04-21,3642.85,3650.8540000000003,3606.1686666666665,3520.4819999999995,True,False,1,看多：10/30/60日均线多头排列,2011-04-22
2011-04-22,3624.52,3646.8720000000003,3605.0253333333335,3525.5283333333336,True,False,1,看多：10/30/60日均线多头排列,2011-04-25
2011-04-25,3563.25,3639.149,3603.6473333333333,3531.424333333334,True,False,1,看多：10/30/60日均线多头排列,2011-04-26
2011-04-26,3532.42,3628.7400000000002,3602.145,3536.197,True,False,1,看多：10/30/60日均线多头排列,2011-04-27
2011-04-27,3504.43,3610.939,3598.977666666666,3541.233333333333,True,False,1,看多：10/30/60日均线多头排列,2011-04-28
2011-04-28,3436.29,3588.078,3595.4866666666667,3545.5204999999996,False,False,0,未触发多头排列,2011-04-29
2011-04-29,3476.5,3568.5879999999997,3591.724,3549.6845000000003,False,False,0,未触发多头排列,2011-05-03
2011-05-03,3507.08,3551.8059999999996,3590.947333333333,3553.470166666667,False,False,0,未触发多头排列,2011-05-04
2011-05-04,3421.18,3532.728,3586.666333333333,3555.5440000000003,False,False,0,未触发多头排列,2011-05-05
2011-05-05,3421.19,3512.971,3582.8716666666664,3556.8886666666667,False,False,0,未触发多头排列,2011-05-06
2011-05-06,3421.69,3490.8549999999996,3578.6710000000003,3558.1693333333333,False,False,0,未触发多头排列,2011-05-09
2011-05-09,3435.94,3471.9970000000003,3573.385,3560.2393333333334,False,False,0,未触发多头排列,2011-05-10
2011-05-10,3460.21,3461.693,3569.1836666666663,3561.477,False,False,0,未触发多头排列,2011-05-11
2011-05-11,3455.72,3454.023,3563.4073333333336,3562.2490000000003,False,False,0,未触发多头排列,2011-05-12
2011-05-12,3408.4,3444.4199999999996,3556.2386666666666,3560.648666666667,False,True,0,未触发多头排列,2011-05-13
2011-05-13,3436.99,3444.4900000000002,3551.451,3559.5535,False,True,0,未触发多头排列,2011-05-16
2011-05-16,3414.45,3438.285,3546.255666666667,3557.4086666666667,False,True,0,未触发多头排列,2011-05-17
2011-05-17,3421.9,3429.767,3542.5896666666667,3555.3134999999997,False,True,0,未触发多头排列,2011-05-18
2011-05-18,3446.74,3432.3230000000003,3538.021333333333,3554.2326666666672,False,True,0,未触发多头排列,2011-05-19
2011-05-19,3426.73,3432.8769999999995,3531.8046666666664,3551.883,False,True,0,未触发多头排列,2011-05-20
2011-05-20,3424.34,3433.142,3524.950333333333,3551.175,False,True,0,未触发多头排列,2011-05-23
2011-05-23,3310.5,3420.5980000000004,3513.1556666666665,3548.2025,False,True,0,未触发多头排列,2011-05-24
2011-05-24,3311.7,3405.7470000000003,3502.1963333333333,3544.8803333333335,False,True,0,未触发多头排列,2011-05-25
2011-05-25,3272.82,3387.457,3490.0733333333333,3540.8046666666664,False,True,0,未触发多头排列,2011-05-26
2011-05-26,3254.57,3372.0739999999996,3475.811,3535.667333333333,False,True,0,未触发多头排列,2011-05-27
2011-05-27,3215.28,3349.903,3460.823666666666,3529.5843333333332,False,True,0,未触发多头排列,2011-05-30
2011-05-30,3192.4,3327.6980000000003,3444.8570000000004,3523.3181666666665,False,True,0,未触发多头排列,2011-05-31
2011-05-31,3248.9,3310.3979999999997,3430.6569999999997,3518.5958333333333,False,True,0,未触发多头排列,2011-06-01
2011-06-01,3259.8,3291.704,3418.9183333333335,3513.215833333333,False,True,0,未触发多头排列,2011-06-02
2011-06-02,3209.39,3269.9700000000003,3405.2726666666663,3505.9190000000003,False,True,0,未触发多头排列,2011-06-03
2011-06-03,3248.37,3252.3730000000005,3392.1233333333334,3499.146,False,True,0,未触发多头排列,2011-06-07
