date,equity_position,fund_count,position_ma5,position_ma20,position_ma40,position_ma60,position_ma120,position_mean,position_std,overheat_line,oversold_line,position_change,signal
2010-12-02,72.35,620,72.35,72.35,72.35,70.77733333333332,68.681,67.3635343787696,7.893282316615463,75.25681669538507,59.47025206215414,0.0,中性
2010-12-03,72.35,620,72.35,72.35,72.35,70.88966666666667,68.67625,67.3695421686747,7.890418738708587,75.25996090738329,59.47912342996611,0.0,中性
2010-12-06,72.35,620,72.35,72.35,72.35,71.002,68.6715,67.37553549939831,7.887556460126896,75.26309195952521,59.487979039271416,0.0,中性
2010-12-07,72.35,620,72.35,72.35,72.35,71.11433333333333,68.66675000000001,67.38151442307692,7.884695490284987,75.2662099133619,59.49681893279194,0.0,中性
2010-12-08,72.35,620,72.35,72.35,72.35,71.22666666666666,68.662,67.38747899159664,7.881835838493098,75.26931483008974,59.50564315310354,0.0,中性
2010-12-09,72.35,620,72.35,72.35,72.35,71.33899999999998,68.65724999999999,67.39342925659473,7.878977513958076,75.2724067705528,59.51445174263665,0.0,中性
2010-12-10,72.35,620,72.35,72.35,72.35,71.45133333333334,68.65249999999999,67.39936526946109,7.876120525784345,75.27548579524543,59.52324474367674,0.0,中性
2010-12-13,72.35,620,72.35,72.35,72.35,71.56366666666666,68.64775,67.40528708133971,7.873264882974854,75.27855196431456,59.53202219836486,0.0,中性
2010-12-14,72.35,620,72.35,72.35,72.35,71.67599999999999,68.643,67.41119474313022,7.870410594432024,75.28160533756225,59.5407841486982,0.0,中性
2010-12-15,72.35,620,72.35,72.35,72.35,71.78833333333334,68.69916666666667,67.41708830548926,7.867557668958683,75.28464597444794,59.54953063653058,0.0,中性
2010-12-16,72.35,620,72.35,72.35,72.35,71.90066666666665,68.75533333333333,67.42296781883195,7.864706115258991,75.28767393409095,59.55826170357296,0.0,中性
2010-12-17,72.35,620,72.35,72.35,72.35,72.01299999999999,68.8115,67.42883333333333,7.861855941939355,75.29068927527268,59.566977391393976,0.0,中性
2010-12-20,72.35,620,72.35,72.35,72.35,72.12533333333334,68.86766666666668,67.43468489892985,7.859007157509339,75.29369205643918,59.575677741420506,0.0,中性
2010-12-21,72.35,620,72.35,72.35,72.35,72.23766666666666,68.92383333333332,67.44052256532066,7.856159770382562,75.29668233570322,59.5843627949381,0.0,中性
2010-12-22,72.35,620,72.35,72.35,72.35,72.35,68.97999999999999,67.44634638196916,7.8533137888775855,75.29966017084675,59.59303259309158,0.0,中性
2010-12-23,72.35,620,72.35,72.35,72.35,72.35,69.03616666666667,67.45215639810426,7.850469221218796,75.30262561932307,59.60168717688547,0.0,中性
2010-12-24,72.35,620,72.35,72.35,72.35,72.35,69.09233333333333,67.4579526627219,7.8476260755372795,75.30557873825917,59.610326587184616,0.0,中性
2010-12-27,72.35,620,72.35,72.35,72.35,72.35,69.1485,67.46373522458629,7.844784359871683,75.30851958445797,59.618950864714606,0.0,中性
2010-12-28,72.35,620,72.35,72.35,72.35,72.35,69.20466666666667,67.4695041322314,7.8419440821690705,75.31144821440047,59.627560050062336,0.0,中性
2010-12-29,72.35,620,72.35,72.35,72.35,72.35,69.26083333333332,67.47525943396226,7.83910525028577,75.31436468424803,59.636154183676496,0.0,中性
2010-12-30,72.35,620,72.35,72.35,72.35,72.35,69.317,67.4810011778563,7.836267871988212,75.31726904984451,59.64473330586809,0.0,中性
2010-12-31,72.05,651,72.28999999999999,72.335,72.3425,72.345,69.37066666666666,67.48637647058824,7.833219334022163,75.3195958046104,59.65315713656608,-0.060000000000002274,中性
2011-01-03,72.05,651,72.22999999999999,72.32000000000001,72.335,72.33999999999999,69.42433333333334,67.49173913043478,7.8301731049970655,75.32191223543185,59.661566025437715,-0.12000000000000455,中性
2011-01-04,72.05,651,72.16999999999999,72.30499999999999,72.3275,72.33500000000001,69.478,67.49708920187794,7.827129188232644,75.32421839011059,59.669960013645294,-0.18000000000000682,中性
2011-01-05,72.05,651,72.11,72.28999999999999,72.32,72.32999999999998,69.53166666666667,67.50242672919109,7.824087586988123,75.32651431617921,59.678339142202965,-0.23999999999999488,中性
2011-01-06,72.05,651,72.05,72.27499999999999,72.31249999999999,72.32499999999999,69.58533333333334,67.50775175644029,7.821048304462822,75.3288000609031,59.686703451977465,-0.29999999999999716,中性
2011-01-07,72.05,651,72.05,72.25999999999999,72.30499999999999,72.32,69.63899999999998,67.51306432748538,7.8180113437967576,75.33107567128214,59.695052983688626,-0.29999999999999716,中性
2011-01-10,72.05,651,72.05,72.245,72.29749999999999,72.315,69.69266666666667,67.51836448598131,7.814976708071226,75.33334119405254,59.70338777791008,-0.29999999999999716,中性
2011-01-11,72.05,651,72.05,72.22999999999999,72.28999999999999,72.31,69.74633333333333,67.52365227537923,7.811944400309389,75.33559667568862,59.71170787506985,-0.29999999999999716,中性
2011-01-12,72.05,651,72.05,72.215,72.2825,72.30499999999999,69.79999999999998,67.52892773892773,7.808914423476848,75.33784216240458,59.720013315450885,-0.29999999999999716,中性
2011-01-13,72.05,651,72.05,72.2,72.275,72.29999999999998,69.85366666666667,67.53419091967405,7.805886780482221,75.34007770015627,59.72830413919183,-0.29999999999999716,中性
2011-01-14,72.05,651,72.05,72.18499999999999,72.2675,72.295,69.90733333333333,67.53944186046512,7.802861474177706,75.34230333464282,59.736580386287415,-0.29999999999999716,中性
2011-01-17,72.05,651,72.05,72.16999999999999,72.25999999999999,72.28999999999999,69.961,67.5446806039489,7.799838507359639,75.34451911130854,59.74484209658927,-0.29999999999999716,中性
2011-01-18,72.05,651,72.05,72.155,72.2525,72.28500000000001,70.01466666666667,67.5499071925754,7.7968178827690515,75.34672507534445,59.753089309806356,-0.29999999999999716,中性
2011-01-19,72.05,651,72.05,72.14,72.24499999999999,72.27999999999999,70.06833333333333,67.55512166859792,7.7937996030922205,75.34892127169014,59.7613220655057,-0.29999999999999716,中性
2011-01-20,72.05,651,72.05,72.125,72.2375,72.27499999999999,70.122,67.56032407407407,7.790783670961211,75.35110774503528,59.76954040311286,-0.29999999999999716,中性
2011-01-21,72.05,651,72.05,72.10999999999999,72.22999999999999,72.27,70.17566666666667,67.56551445086706,7.7877700889544155,75.35328453982147,59.77774436191264,-0.29999999999999716,中性
2011-01-24,72.05,651,72.05,72.095,72.2225,72.265,70.22933333333334,67.57069284064666,7.784758859597084,75.35545170024375,59.785933981049574,-0.29999999999999716,中性
2011-01-25,72.05,651,72.05,72.08000000000001,72.215,72.26,70.28299999999999,67.57585928489043,7.781749985361859,75.35760927025228,59.79410929952857,-0.29999999999999716,中性
2011-01-26,72.05,651,72.05,72.065,72.2075,72.25499999999998,70.33666666666664,67.58101382488479,7.778743468669293,75.35975729355408,59.8022703562155,-0.29999999999999716,中性
2011-01-27,72.05,651,72.05,72.05,72.2,72.24999999999999,70.39033333333333,67.58615650172612,7.775739311888367,75.3618958136145,59.81041718983776,-0.29999999999999716,中性
2011-01-28,72.05,651,72.05,72.05,72.1925,72.24499999999999,70.44399999999999,67.59128735632184,7.772737517337005,75.36402487365885,59.818549838984836,-0.23999999999999488,中性
2011-01-31,72.05,651,72.05,72.05,72.18499999999999,72.24,70.49766666666666,67.59640642939151,7.76973808728258,75.36614451667408,59.82666834210893,-0.1799999999999926,中性
2011-02-01,72.05,651,72.05,72.05,72.1775,72.235,70.55133333333333,67.6015137614679,7.766741023942417,75.36825478541031,59.83477273752548,-0.11999999999999034,中性
2011-02-02,72.05,651,72.05,72.05,72.16999999999999,72.22999999999999,70.60499999999999,67.60660939289805,7.763746329484293,75.37035572238234,59.84286306341376,-0.060000000000002274,中性
2011-02-03,72.05,651,72.05,72.05,72.1625,72.22499999999998,70.65866666666666,67.6116933638444,7.760754006026929,75.37244736987132,59.85093935781747,0.0,中性
2011-02-04,72.05,651,72.05,72.05,72.155,72.22,70.71233333333333,67.6167657142857,7.757764055640474,75.37452976992618,59.859001658645234,0.0,中性
2011-02-07,72.05,651,72.05,72.05,72.1475,72.21499999999999,70.766,67.62182648401827,7.7547764803469965,75.37660296436526,59.867050003671274,0.0,中性
2011-02-08,72.05,651,72.05,72.05,72.14,72.21000000000001,70.81966666666666,67.62687571265678,7.751791282120954,75.37866699477773,59.87508443053583,0.0,中性
2011-02-09,72.05,651,72.05,72.05,72.1325,72.20499999999998,70.87333333333332,67.63191343963554,7.748808462889675,75.38072190252521,59.88310497674586,0.0,中性
2011-02-10,72.05,651,72.05,72.05,72.125,72.2,70.92699999999999,67.63693970420933,7.745828024533823,75.38276772874315,59.891111679675504,0.0,中性
2011-02-11,72.05,651,72.05,72.05,72.11749999999999,72.195,70.98066666666665,67.64195454545454,7.742849968887867,75.3848045143424,59.89910457656667,0.0,中性
2011-02-14,72.05,651,72.05,72.05,72.10999999999999,72.19,71.03433333333334,67.64695800227015,7.739874297740535,75.3868323000107,59.90708370452962,0.0,中性
2011-02-15,72.05,651,72.05,72.05,72.10249999999999,72.185,71.088,67.65195011337869,7.736901012835272,75.38885112621396,59.91504910054341,0.0,中性
2011-02-16,72.05,651,72.05,72.05,72.095,72.17999999999999,71.14166666666665,67.65693091732729,7.733930115870696,75.39086103319798,59.92300080145659,0.0,中性
2011-02-17,72.05,651,72.05,72.05,72.0875,72.175,71.19533333333334,67.6619004524887,7.730961608501042,75.39286206098974,59.930938843987654,0.0,中性
2011-02-18,72.05,651,72.05,72.05,72.08,72.17,71.249,67.66685875706214,7.727995492336601,75.39485424939875,59.93886326472554,0.0,中性
2011-02-21,72.05,651,72.05,72.05,72.07249999999999,72.16499999999999,71.30266666666667,67.67180586907449,7.725031768944164,75.39683763801865,59.94677410013033,0.0,中性
2011-02-22,72.05,651,72.05,72.05,72.065,72.16000000000001,71.35633333333334,67.67674182638106,7.722070439847454,75.39881226622852,59.954671386533605,0.0,中性
2011-02-23,72.05,651,72.05,72.05,72.05749999999999,72.15499999999999,71.41,67.68166666666667,7.719111506527557,75.40077817319423,59.96255516013912,0.0,中性
2011-02-24,72.05,651,72.05,72.05,72.05,72.15,71.46366666666667,67.68658042744657,7.716154970423346,75.40273539786992,59.970425457023225,0.0,中性
2011-02-25,72.05,651,72.05,72.05,72.05,72.145,71.51733333333333,67.69148314606741,7.713200832931903,75.40468397899932,59.97828231313551,0.0,中性
2011-02-28,72.05,651,72.05,72.05,72.05,72.14,71.571,67.6963748597082,7.710249095408938,75.40662395511714,59.98612576429926,0.0,中性
2011-03-01,72.05,651,72.05,72.05,72.05,72.135,71.62466666666666,67.70125560538116,7.707299759169202,75.40855536455037,59.99395584621196,0.0,中性
2011-03-02,72.05,651,72.05,72.05,72.05,72.12999999999998,71.67833333333331,67.70612541993282,7.7043528254868985,75.41047824541971,60.00177259444592,0.0,中性
2011-03-03,72.05,651,72.05,72.05,72.05,72.125,71.732,67.71098434004475,7.701408295596086,75.41239263564083,60.00957604444866,0.0,中性
2011-03-04,72.05,651,72.05,72.05,72.05,72.11999999999999,71.78566666666666,67.71583240223464,7.69846617069108,75.41429857292572,60.01736623154356,0.0,中性
2011-03-07,72.05,651,72.05,72.05,72.05,72.115,71.83933333333333,67.72066964285715,7.695526451926853,75.416196094784,60.025143190930294,0.0,中性
2011-03-08,72.05,651,72.05,72.05,72.05,72.11,71.893,67.7254960981048,7.692589140419429,75.41808523852423,60.03290695768537,0.0,中性
2011-03-09,72.05,651,72.05,72.05,72.05,72.10499999999999,71.94666666666666,67.7303118040089,7.689654237246271,75.41996604125518,60.04065756676263,0.0,中性
2011-03-10,72.05,651,72.05,72.05,72.05,72.1,72.00033333333333,67.7351167964405,7.686721743446669,75.42183853988716,60.048395052993826,0.0,中性
2011-03-11,72.05,651,72.05,72.05,72.05,72.095,72.054,67.73991111111111,7.683791660022126,75.42370277113324,60.05611945108899,0.0,中性
2011-03-14,72.05,651,72.05,72.05,72.05,72.08999999999999,72.10766666666667,67.7446947835738,7.680863987936729,75.42555877151054,60.063830795637074,0.0,中性
2011-03-15,72.05,651,72.05,72.05,72.05,72.08500000000001,72.16133333333332,67.74946784922395,7.677938728117535,75.42740657734149,60.07152912110641,0.0,中性
2011-03-16,72.05,651,72.05,72.05,72.05,72.07999999999998,72.21499999999999,67.75423034330011,7.675015881454934,75.42924622475505,60.079214461845176,0.0,中性
2011-03-17,72.05,651,72.05,72.05,72.05,72.075,72.2125,67.75898230088495,7.672095448803025,75.43107774968797,60.086886852081925,0.0,中性
2011-03-18,72.05,651,72.05,72.05,72.05,72.07,72.21,67.76372375690607,7.669177430979972,75.43290118788605,60.0945463259261,0.0,中性
2011-03-21,72.05,651,72.05,72.05,72.05,72.065,72.2075,67.76845474613687,7.666261828768375,75.43471657490524,60.10219291736849,0.0,中性
2011-03-22,72.05,651,72.05,72.05,72.05,72.06,72.205,67.77317530319736,7.663348642915621,75.43652394611298,60.10982666028174,0.0,中性
2011-03-23,72.05,651,72.05,72.05,72.05,72.05499999999999,72.2025,67.77788546255506,7.660437874134241,75.43832333668931,60.11744758842082,0.0,中性
2011-03-24,72.05,651,72.05,72.05,72.05,72.05,72.2,67.78258525852586,7.657529523102262,75.44011478162813,60.125055735423594,0.0,中性
2011-03-25,72.05,651,72.05,72.05,72.05,72.05,72.19749999999999,67.78727472527473,7.6546235904635545,75.44189831573829,60.13265113481117,0.0,中性
2011-03-28,72.05,651,72.05,72.05,72.05,72.05,72.195,67.7919538968167,7.651720076828172,75.44367397364486,60.140233819988524,0.0,中性
2011-03-29,72.05,651,72.05,72.05,72.05,72.05,72.19250000000001,67.79662280701754,7.648818982772703,75.44544178979024,60.14780382424484,0.0,中性
2011-03-30,72.05,651,72.05,72.05,72.05,72.05,72.19,67.80128148959474,7.645920308840596,75.44720179843534,60.15536118075415,0.0,中性
2011-03-31,69.3,715,71.5,71.9125,71.98125,72.00416666666666,72.16458333333334,67.80292122538293,7.641892703823084,75.44481392920602,60.16102852155985,-0.5499999999999972,中性
2011-04-01,69.3,715,70.95,71.775,71.9125,71.95833333333333,72.13916666666665,67.80455737704918,7.637871443816833,75.44242882086601,60.166685933232344,-1.0999999999999943,中性
2011-04-04,69.3,715,70.4,71.6375,71.84375,71.9125,72.11375,67.80618995633188,7.6338565122173,75.44004646854918,60.17233344411458,-1.6499999999999915,中性
2011-04-05,69.3,715,69.85,71.5,71.77499999999999,71.86666666666665,72.08833333333334,67.8078189749182,7.629847892480562,75.43766686739878,60.177971082437644,-2.200000000000003,中性
2011-04-06,69.3,715,69.3,71.3625,71.70625,71.82083333333334,72.06291666666667,67.80944444444444,7.62584556812303,75.43529001256746,60.183598876321405,-2.75,中性
2011-04-07,69.3,715,69.3,71.225,71.6375,71.775,72.0375,67.8110663764962,7.621849522721169,75.43291589921736,60.18921685377503,-2.75,中性
2011-04-08,69.3,715,69.3,71.0875,71.56875,71.72916666666667,72.01208333333332,67.8126847826087,7.617859739911219,75.43054452251992,60.19482504269748,-2.75,中性
2011-04-11,69.3,715,69.3,70.95,71.5,71.68333333333334,71.98666666666666,67.8142996742671,7.6138762033889105,75.42817587765602,60.20042347087819,-2.75,中性
2011-04-12,69.3,715,69.3,70.8125,71.43124999999999,71.63749999999999,71.96125,67.81591106290672,7.6098988969092,75.42580995981592,60.20601216599752,-2.75,中性
2011-04-13,69.3,715,69.3,70.675,71.3625,71.59166666666667,71.93583333333332,67.81751895991333,7.605927804285977,75.42344676419931,60.21159115562735,-2.75,中性
2011-04-14,69.3,715,69.3,70.5375,71.29375,71.54583333333333,71.91041666666666,67.81912337662338,7.601962909391807,75.42108628601518,60.21716046723157,-2.75,中性
2011-04-15,69.3,715,69.3,70.39999999999999,71.225,71.5,71.88499999999999,67.82072432432432,7.598004196157646,75.41872852048196,60.22272012816667,-2.75,中性
2011-04-18,69.3,715,69.3,70.2625,71.15625,71.45416666666667,71.85958333333333,67.82232181425486,7.59405164857258,75.41637346282744,60.22827016568228,-2.75,中性
2011-04-19,69.3,715,69.3,70.125,71.08749999999999,71.40833333333332,71.83416666666668,67.82391585760517,7.590105250683548,75.41402110828872,60.23381060692162,-2.75,中性
2011-04-20,69.3,715,69.3,69.9875,71.01875,71.3625,71.80874999999999,67.82550646551724,7.586164986595077,75.41167145211232,60.23934147892216,-2.75,中性
2011-04-21,69.3,715,69.3,69.85,70.95,71.31666666666666,71.78333333333333,67.82709364908504,7.582230840469016,75.40932448955405,60.24486280861603,-2.75,中性
2011-04-22,69.3,715,69.3,69.71249999999999,70.88125,71.27083333333333,71.75791666666666,67.82867741935483,7.578302796524273,75.4069802158791,60.25037462283056,-2.75,中性
2011-04-25,69.3,715,69.3,69.575,70.8125,71.225,71.7325,67.83025778732546,7.5743808390365475,75.40463862636201,60.255876948288915,-2.75,中性
2011-04-26,69.3,715,69.3,69.4375,70.74374999999999,71.17916666666665,71.70708333333333,67.83183476394849,7.570464952338071,75.40229971628656,60.26136981161042,-2.75,中性
2011-04-27,69.3,715,69.3,69.3,70.675,71.13333333333334,71.68166666666666,67.83340836012862,7.566555120817348,75.39996348094596,60.26685323931127,-2.75,中性
2011-04-28,69.3,715,69.3,69.3,70.60625,71.0875,71.65625,67.83497858672378,7.562651328918895,75.39762991564267,60.27232725780488,-2.200000000000003,中性
2011-04-29,69.3,715,69.3,69.3,70.5375,71.04166666666667,71.63083333333333,67.83654545454546,7.558753561142981,75.39529901568844,60.27779189340248,-1.6500000000000057,中性
2011-05-02,69.3,715,69.3,69.3,70.46875,70.99583333333334,71.60541666666667,67.83810897435897,7.55486180204538,75.39297077640435,60.283247172313594,-1.1000000000000085,中性
2011-05-03,69.3,715,69.3,69.3,70.39999999999999,70.94999999999999,71.58,67.83966915688367,7.550976036237106,75.39064519312078,60.28869312064657,-0.5499999999999972,中性
2011-05-04,69.3,715,69.3,69.3,70.33125,70.90416666666667,71.55458333333333,67.84122601279317,7.5470962483841655,75.38832226117734,60.29412976440901,0.0,中性
